model,gene,variable,statistic,estimate,pval,FDR,hgnc_symbol
lme,ENSG00000018610,Treatment,seeContrasts,seeContrasts,0.5564575797739579,0.6389180540973256,STEEP1
lme,ENSG00000018610,median_cv_coverage,seeContrasts,seeContrasts,0.9073932424231859,0.9438118711934851,STEEP1
lme,ENSG00000018625,Treatment,seeContrasts,seeContrasts,0.347680698476117,0.4419848853719806,ATP1A2
lme,ENSG00000018625,median_cv_coverage,seeContrasts,seeContrasts,0.8032505692473229,0.8741276205198646,ATP1A2
lme,ENSG00000018699,Treatment,seeContrasts,seeContrasts,0.024608895298101157,0.04790768541266615,TTC27
lme,ENSG00000018699,median_cv_coverage,seeContrasts,seeContrasts,0.1081464364874125,0.1986702119419414,TTC27
lme,ENSG00000018869,Treatment,seeContrasts,seeContrasts,0.09029280957847509,0.1457716149360401,ZNF582
lme,ENSG00000018869,median_cv_coverage,seeContrasts,seeContrasts,0.8279399193541418,0.89128343944706,ZNF582
lme,ENSG00000019102,Treatment,seeContrasts,seeContrasts,1.1406201922485371e-8,7.005910594014193e-8,VSIG2
lme,ENSG00000019102,median_cv_coverage,seeContrasts,seeContrasts,3.625192752251459e-8,3.263494120546913e-7,VSIG2
lme,ENSG00000019144,Treatment,seeContrasts,seeContrasts,1.291564181385103e-4,4.2615456198491665e-4,PHLDB1
lme,ENSG00000019144,median_cv_coverage,seeContrasts,seeContrasts,0.18494417787062625,0.30394741578552037,PHLDB1
lme,ENSG00000019169,Treatment,seeContrasts,seeContrasts,0.9999618074940948,0.9999618074940948,MARCO
lme,ENSG00000019169,median_cv_coverage,seeContrasts,seeContrasts,0.6150815114866587,0.7314508254233685,MARCO
lme,ENSG00000019186,Treatment,seeContrasts,seeContrasts,1.0351271643905585e-12,1.0481074350070411e-11,CYP24A1
lme,ENSG00000019186,median_cv_coverage,seeContrasts,seeContrasts,0.16192761491737057,0.27364098273564363,CYP24A1
lme,ENSG00000019485,Treatment,seeContrasts,seeContrasts,0.17251382755899566,0.25019852798878045,PRDM11
lme,ENSG00000019485,median_cv_coverage,seeContrasts,seeContrasts,0.900797684065682,0.9392362847687994,PRDM11
lme,ENSG00000019505,Treatment,seeContrasts,seeContrasts,0.16002622720222187,0.23552342673073126,SYT13
lme,ENSG00000019505,median_cv_coverage,seeContrasts,seeContrasts,0.1602086702143794,0.2715438803516391,SYT13
lme,ENSG00000019549,Treatment,seeContrasts,seeContrasts,0.07162985289019173,0.11978722349918838,SNAI2
lme,ENSG00000019549,median_cv_coverage,seeContrasts,seeContrasts,0.7057510181087999,0.8030315768996196,SNAI2
lme,ENSG00000019582,Treatment,seeContrasts,seeContrasts,4.45104250146973e-71,7.532205645838191e-69,CD74
lme,ENSG00000019582,median_cv_coverage,seeContrasts,seeContrasts,0.7461087296329163,0.8322675273322259,CD74
lme,ENSG00000019991,Treatment,seeContrasts,seeContrasts,0.673936261526593,0.74045476668763055,HGF
lme,ENSG00000019991,median_cv_coverage,seeContrasts,seeContrasts,0.6964107535433858,0.7957622194249434,HGF
lme,ENSG00000019995,Treatment,seeContrasts,seeContrasts,0.056785075953985326,0.09827092192099242,ZRANB1
lme,ENSG00000019995,median_cv_coverage,seeContrasts,seeContrasts,0.17871028495275154,0.29581108249151084,ZRANB1
lme,ENSG00000020129,Treatment,seeContrasts,seeContrasts,1.5236808617692659e-15,2.0948307232639335e-14,NCDN
lme,ENSG00000020129,median_cv_coverage,seeContrasts,seeContrasts,0.03605462707680161,0.07956727981557758,NCDN
lme,ENSG00000020256,Treatment,seeContrasts,seeContrasts,5.137930945782401e-5,1.8137831237141733e-4,ZFP64
lme,ENSG00000020256,median_cv_coverage,seeContrasts,seeContrasts,0.06289951756293824,0.12685972180469868,ZFP64
lme,ENSG00000020426,Treatment,seeContrasts,seeContrasts,0.004043709583526032,0.00977557573634477,MNAT1
lme,ENSG00000020426,median_cv_coverage,seeContrasts,seeContrasts,0.001769659447759682,0.005740206532527175,MNAT1
lme,ENSG00000020577,Treatment,seeContrasts,seeContrasts,0.585773569632449,0.6646622563765865,SAMD4A
lme,ENSG00000020577,median_cv_coverage,seeContrasts,seeContrasts,0.4363728401088297,0.5793649302720363,SAMD4A
lme,ENSG00000020633,Treatment,seeContrasts,seeContrasts,0.006623954659908242,0.015180413020481258,RUNX3
lme,ENSG00000020633,median_cv_coverage,seeContrasts,seeContrasts,0.057025858924918876,0.11676024429381962,RUNX3
lme,ENSG00000020922,Treatment,seeContrasts,seeContrasts,4.288868493382364e-14,5.027489397511663e-13,MRE11
lme,ENSG00000020922,median_cv_coverage,seeContrasts,seeContrasts,2.708113622321456e-7,2.0425776856456805e-6,MRE11
lme,ENSG00000021300,Treatment,seeContrasts,seeContrasts,1.6814108916075117e-23,4.871803834754223e-22,PLEKHB1
lme,ENSG00000021300,median_cv_coverage,seeContrasts,seeContrasts,0.010525153234836368,0.027554906600813382,PLEKHB1
lme,ENSG00000021355,Treatment,seeContrasts,seeContrasts,1.338033944621108e-13,1.48528303957348e-12,SERPINB1
lme,ENSG00000021355,median_cv_coverage,seeContrasts,seeContrasts,0.10667300937684528,0.19648535898071767,SERPINB1
lme,ENSG00000021488,Treatment,seeContrasts,seeContrasts,0.2543675842292262,0.34275520223077516,SLC7A9
lme,ENSG00000021488,median_cv_coverage,seeContrasts,seeContrasts,0.5850324476896768,0.7061660570907763,SLC7A9
lme,ENSG00000021574,Treatment,seeContrasts,seeContrasts,5.55367268447891e-4,0.0016168058453881044,SPAST
lme,ENSG00000021574,median_cv_coverage,seeContrasts,seeContrasts,0.3887217981388752,0.5329136984396352,SPAST
lme,ENSG00000021645,Treatment,seeContrasts,seeContrasts,0.0024749569846718947,0.0062759669624064774,NRXN3
lme,ENSG00000021645,median_cv_coverage,seeContrasts,seeContrasts,0.34080676940324606,0.4835188441756542,NRXN3
lme,ENSG00000021762,Treatment,seeContrasts,seeContrasts,0.1911554259357972,0.27226982094920543,OSBPL5
lme,ENSG00000021762,median_cv_coverage,seeContrasts,seeContrasts,0.04565107660824916,0.09710773945004271,OSBPL5
lme,ENSG00000021776,Treatment,seeContrasts,seeContrasts,3.649598267175353e-11,3.068401672090821e-10,AQR
lme,ENSG00000021776,median_cv_coverage,seeContrasts,seeContrasts,2.459419358966395e-6,1.5384185506519244e-5,AQR
lme,ENSG00000021826,Treatment,seeContrasts,seeContrasts,0.0026187906878249088,0.00659966785032174,CPS1
lme,ENSG00000021826,median_cv_coverage,seeContrasts,seeContrasts,0.7014939263106045,0.7999615661210685,CPS1
lme,ENSG00000022267,Treatment,seeContrasts,seeContrasts,0.007614685370150005,0.017176233718516183,FHL1
lme,ENSG00000022267,median_cv_coverage,seeContrasts,seeContrasts,0.022333824936481415,0.052819529179989576,FHL1
lme,ENSG00000022277,Treatment,seeContrasts,seeContrasts,0.05355274046815475,0.09352914389843409,RTF2
lme,ENSG00000022277,median_cv_coverage,seeContrasts,seeContrasts,9.559351767797201e-5,4.1959329075703667e-4,RTF2
lme,ENSG00000022355,Treatment,seeContrasts,seeContrasts,0.4758696172504022,0.5651107130722022,GABRA1
lme,ENSG00000022355,median_cv_coverage,seeContrasts,seeContrasts,0.0049684937585066525,0.014317722865319805,GABRA1
lme,ENSG00000022556,Treatment,seeContrasts,seeContrasts,0.11524260490876577,0.1792474935253483,NLRP2
lme,ENSG00000022556,median_cv_coverage,seeContrasts,seeContrasts,0.6599816637378086,0.7680954291101347,NLRP2
lme,ENSG00000022567,Treatment,seeContrasts,seeContrasts,0.006638292112036295,0.015204508657474636,SLC45A4
lme,ENSG00000022567,median_cv_coverage,seeContrasts,seeContrasts,0.0029114897667117732,0.008899513397210642,SLC45A4
lme,ENSG00000022840,Treatment,seeContrasts,seeContrasts,0.0017425088666707794,0.004567911757108123,RNF10
lme,ENSG00000022840,median_cv_coverage,seeContrasts,seeContrasts,4.951905477617115e-8,4.3639867275598587e-7,RNF10
lme,ENSG00000022976,Treatment,seeContrasts,seeContrasts,0.05757407821998331,0.09948195331797463,ZNF839
lme,ENSG00000022976,median_cv_coverage,seeContrasts,seeContrasts,0.050486187788000604,0.10578026727393647,ZNF839
lme,ENSG00000023041,Treatment,seeContrasts,seeContrasts,0.22026284419843442,0.3057081461185321,ZDHHC6
lme,ENSG00000023041,median_cv_coverage,seeContrasts,seeContrasts,0.00593403080154048,0.016700748046727602,ZDHHC6
lme,ENSG00000023171,Treatment,seeContrasts,seeContrasts,0.09163750146697562,0.1477176465175498,GRAMD1B
lme,ENSG00000023171,median_cv_coverage,seeContrasts,seeContrasts,0.3487904126217995,0.4922552651561498,GRAMD1B
lme,ENSG00000023191,Treatment,seeContrasts,seeContrasts,0.003825623483654149,0.009310617006500389,RNH1
lme,ENSG00000023191,median_cv_coverage,seeContrasts,seeContrasts,5.035871978471332e-16,1.784089433441948e-14,RNH1
lme,ENSG00000023228,Treatment,seeContrasts,seeContrasts,0.7468766710299476,0.8019823954417022,NDUFS1
lme,ENSG00000023228,median_cv_coverage,seeContrasts,seeContrasts,0.34373437440953375,0.48654410871440235,NDUFS1
lme,ENSG00000023287,Treatment,seeContrasts,seeContrasts,5.84115297389947e-14,6.767313937058912e-13,RB1CC1
lme,ENSG00000023287,median_cv_coverage,seeContrasts,seeContrasts,3.243365216135914e-10,4.364823222764296e-9,RB1CC1
lme,ENSG00000023318,Treatment,seeContrasts,seeContrasts,1.7956210460403748e-6,8.114472721410296e-6,ERP44
lme,ENSG00000023318,median_cv_coverage,seeContrasts,seeContrasts,7.104053615668858e-19,3.8048545745604217e-17,ERP44
lme,ENSG00000023330,Treatment,seeContrasts,seeContrasts,2.5538467847274706e-8,1.4946299045128725e-7,ALAS1
lme,ENSG00000023330,median_cv_coverage,seeContrasts,seeContrasts,4.1915826568752084e-5,1.9950779569992202e-4,ALAS1
lme,ENSG00000023445,Treatment,seeContrasts,seeContrasts,1.9847415041923081e-19,4.001430051607991e-18,BIRC3
lme,ENSG00000023445,median_cv_coverage,seeContrasts,seeContrasts,5.7893520367699915e-5,2.684875301717209e-4,BIRC3
lme,ENSG00000023516,Treatment,seeContrasts,seeContrasts,0.9757479032591617,0.980803911351879,AKAP11
lme,ENSG00000023516,median_cv_coverage,seeContrasts,seeContrasts,3.5730031755304765e-7,2.6533968960393693e-6,AKAP11
lme,ENSG00000023572,Treatment,seeContrasts,seeContrasts,0.31662256292439744,0.41003949429605063,GLRX2
lme,ENSG00000023572,median_cv_coverage,seeContrasts,seeContrasts,2.617949839712053e-8,2.433882413810615e-7,GLRX2
lme,ENSG00000023608,Treatment,seeContrasts,seeContrasts,0.06105976626587758,0.10449464249503115,SNAPC1
lme,ENSG00000023608,median_cv_coverage,seeContrasts,seeContrasts,0.10088625483538623,0.18773954792541983,SNAPC1
lme,ENSG00000023697,Treatment,seeContrasts,seeContrasts,0.12371187361413657,0.18998694473644243,DERA
lme,ENSG00000023697,median_cv_coverage,seeContrasts,seeContrasts,0.5501618278707182,0.6787206604575395,DERA
lme,ENSG00000023734,Treatment,seeContrasts,seeContrasts,0.07107883663846874,0.11902842977240997,STRAP
lme,ENSG00000023734,median_cv_coverage,seeContrasts,seeContrasts,7.860576793085666e-12,1.4112663097924796e-10,STRAP
lme,ENSG00000023839,Treatment,seeContrasts,seeContrasts,1.9440437481722e-4,6.195933460664233e-4,ABCC2
lme,ENSG00000023839,median_cv_coverage,seeContrasts,seeContrasts,0.4273493611064936,0.5701934480054515,ABCC2
lme,ENSG00000023892,Treatment,seeContrasts,seeContrasts,2.0814428444695244e-6,9.303037742898771e-6,DEF6
lme,ENSG00000023892,median_cv_coverage,seeContrasts,seeContrasts,0.0015520654966869663,0.005117890931965086,DEF6
lme,ENSG00000023902,Treatment,seeContrasts,seeContrasts,0.15968449393639336,0.23506396863281595,PLEKHO1
lme,ENSG00000023902,median_cv_coverage,seeContrasts,seeContrasts,0.7044987634376004,0.8023031201337767,PLEKHO1
lme,ENSG00000023909,Treatment,seeContrasts,seeContrasts,9.755718762581444e-36,6.232297925959157e-34,GCLM
lme,ENSG00000023909,median_cv_coverage,seeContrasts,seeContrasts,1.742619327861409e-5,9.091560827537367e-5,GCLM
lme,ENSG00000024048,Treatment,seeContrasts,seeContrasts,0.15098784236099125,0.22401623548068708,UBR2
lme,ENSG00000024048,median_cv_coverage,seeContrasts,seeContrasts,3.773587497114663e-12,7.16306161295978e-11,UBR2
lme,ENSG00000024422,Treatment,seeContrasts,seeContrasts,0.21411623647900974,0.2986624845380224,EHD2
lme,ENSG00000024422,median_cv_coverage,seeContrasts,seeContrasts,0.08147779469605321,0.15776085191074393,EHD2
lme,ENSG00000024526,Treatment,seeContrasts,seeContrasts,0.3642542199091592,0.45814753507511624,DEPDC1
lme,ENSG00000024526,median_cv_coverage,seeContrasts,seeContrasts,0.5831405135216459,0.704650269567671,DEPDC1
lme,ENSG00000024862,Treatment,seeContrasts,seeContrasts,1.0015826266969436e-5,4.007903416918396e-5,CCDC28A
lme,ENSG00000024862,median_cv_coverage,seeContrasts,seeContrasts,0.48239845707890194,0.6219322710466324,CCDC28A
lme,ENSG00000025039,Treatment,seeContrasts,seeContrasts,4.0520003952209835e-25,1.3400243302864905e-23,RRAGD
lme,ENSG00000025039,median_cv_coverage,seeContrasts,seeContrasts,4.4285683303337876e-4,0.0016520927868344175,RRAGD
lme,ENSG00000025156,Treatment,seeContrasts,seeContrasts,0.01696563459167533,0.03471473494337272,HSF2
lme,ENSG00000025156,median_cv_coverage,seeContrasts,seeContrasts,1.0251023840313072e-7,8.492866470201043e-7,HSF2
lme,ENSG00000025293,Treatment,seeContrasts,seeContrasts,0.5587098217174671,0.640770029269279,PHF20
lme,ENSG00000025293,median_cv_coverage,seeContrasts,seeContrasts,5.5345279277576154e-8,4.810422499927515e-7,PHF20
lme,ENSG00000025423,Treatment,seeContrasts,seeContrasts,0.5003746957128732,0.5865482892192095,HSD17B6
lme,ENSG00000025423,median_cv_coverage,seeContrasts,seeContrasts,0.7263122259693758,0.8174224266658315,HSD17B6
lme,ENSG00000025434,Treatment,seeContrasts,seeContrasts,8.964813759703187e-4,0.002503129585318564,NR1H3
lme,ENSG00000025434,median_cv_coverage,seeContrasts,seeContrasts,1.0322413444957341e-5,5.6776843246520204e-5,NR1H3
lme,ENSG00000025708,Treatment,seeContrasts,seeContrasts,1.497042167215842e-101,3.501977904985647e-99,TYMP
lme,ENSG00000025708,median_cv_coverage,seeContrasts,seeContrasts,0.3406222360018376,0.4833001434378049,TYMP
lme,ENSG00000025770,Treatment,seeContrasts,seeContrasts,4.417572920620309e-5,1.5738036382599606e-4,NCAPH2
lme,ENSG00000025770,median_cv_coverage,seeContrasts,seeContrasts,2.527249475003708e-5,1.2665708065180838e-4,NCAPH2
lme,ENSG00000025772,Treatment,seeContrasts,seeContrasts,3.4014500704639505e-18,6.079423176502253e-17,TOMM34
lme,ENSG00000025772,median_cv_coverage,seeContrasts,seeContrasts,1.5752960740026376e-12,3.175948624735102e-11,TOMM34
lme,ENSG00000025796,Treatment,seeContrasts,seeContrasts,0.3107660710658779,0.40360515124468643,SEC63
lme,ENSG00000025796,median_cv_coverage,seeContrasts,seeContrasts,5.974925260486098e-13,1.3091341063161483e-11,SEC63
lme,ENSG00000025800,Treatment,seeContrasts,seeContrasts,0.03301813538223264,0.06188517491754148,KPNA6
lme,ENSG00000025800,median_cv_coverage,seeContrasts,seeContrasts,0.010019612772156069,0.026444662413586627,KPNA6
lme,ENSG00000026025,Treatment,seeContrasts,seeContrasts,1.4239613703563194e-12,1.4156845948911233e-11,VIM
lme,ENSG00000026025,median_cv_coverage,seeContrasts,seeContrasts,0.1687155311730192,0.28270914930677515,VIM
lme,ENSG00000026103,Treatment,seeContrasts,seeContrasts,3.596759353275326e-10,2.674784994509145e-9,FAS
lme,ENSG00000026103,median_cv_coverage,seeContrasts,seeContrasts,2.201709336774809e-9,2.492252004849816e-8,FAS
lme,ENSG00000026297,Treatment,seeContrasts,seeContrasts,0.1467269767888083,0.21868134730437305,RNASET2
lme,ENSG00000026297,median_cv_coverage,seeContrasts,seeContrasts,0.022418211756953858,0.052963982536442154,RNASET2
lme,ENSG00000026508,Treatment,seeContrasts,seeContrasts,1.5874467112045318e-4,5.153370374516426e-4,CD44
lme,ENSG00000026508,median_cv_coverage,seeContrasts,seeContrasts,0.0800346182702481,0.15540901767881307,CD44
lme,ENSG00000026559,Treatment,seeContrasts,seeContrasts,0.20236935620382052,0.2850517443667912,KCNG1
lme,ENSG00000026559,median_cv_coverage,seeContrasts,seeContrasts,0.9090673925455858,0.9451528157324129,KCNG1
lme,ENSG00000026652,Treatment,seeContrasts,seeContrasts,0.024633809354966056,0.04792195656676961,AGPAT4
lme,ENSG00000026652,median_cv_coverage,seeContrasts,seeContrasts,0.0037789001919806397,0.011212640431605303,AGPAT4
lme,ENSG00000026751,Treatment,seeContrasts,seeContrasts,2.6030994509108166e-7,1.3168218882825673e-6,SLAMF7
lme,ENSG00000026751,median_cv_coverage,seeContrasts,seeContrasts,0.8055477748323191,0.8751799786478044,SLAMF7
lme,ENSG00000026950,Treatment,seeContrasts,seeContrasts,3.7820305637025944e-61,5.469160016074288e-59,BTN3A1
lme,ENSG00000026950,median_cv_coverage,seeContrasts,seeContrasts,0.18928640825646098,0.30963036208159866,BTN3A1
lme,ENSG00000027001,Treatment,seeContrasts,seeContrasts,8.908857414782299e-12,8.038184622628588e-11,MIPEP
lme,ENSG00000027001,median_cv_coverage,seeContrasts,seeContrasts,0.013643494740879496,0.03452150892453104,MIPEP
lme,ENSG00000027075,Treatment,seeContrasts,seeContrasts,0.24411471693551817,0.33223244372803623,PRKCH
lme,ENSG00000027075,median_cv_coverage,seeContrasts,seeContrasts,0.1573318677525221,0.2676947288843052,PRKCH
lme,ENSG00000027697,Treatment,seeContrasts,seeContrasts,6.20084029135882e-13,6.392531854481189e-12,IFNGR1
lme,ENSG00000027697,median_cv_coverage,seeContrasts,seeContrasts,7.469354684046875e-5,3.374468189694224e-4,IFNGR1
lme,ENSG00000027847,Treatment,seeContrasts,seeContrasts,0.017133079030693325,0.03500332496034404,B4GALT7
lme,ENSG00000027847,median_cv_coverage,seeContrasts,seeContrasts,3.6912977856853e-5,1.7824573944957587e-4,B4GALT7
lme,ENSG00000028116,Treatment,seeContrasts,seeContrasts,0.007893633730036874,0.017710018581621516,VRK2
lme,ENSG00000028116,median_cv_coverage,seeContrasts,seeContrasts,8.368249637501617e-13,1.7748499597831762e-11,VRK2
lme,ENSG00000028137,Treatment,seeContrasts,seeContrasts,1.1370837867750892e-7,6.067625560627757e-7,TNFRSF1B
lme,ENSG00000028137,median_cv_coverage,seeContrasts,seeContrasts,0.8428150083375695,0.9015910112727451,TNFRSF1B
lme,ENSG00000028203,Treatment,seeContrasts,seeContrasts,2.682645501990344e-5,9.993639812683934e-5,VEZT
lme,ENSG00000028203,median_cv_coverage,seeContrasts,seeContrasts,0.0015090328654429489,0.004993589721364882,VEZT
lme,ENSG00000028277,Treatment,seeContrasts,seeContrasts,0.4473242911297634,0.5386923687638085,POU2F2
lme,ENSG00000028277,median_cv_coverage,seeContrasts,seeContrasts,0.001937314745045473,0.006203072795780664,POU2F2
lme,ENSG00000028310,Treatment,seeContrasts,seeContrasts,0.03373352134050848,0.06296633700580478,BRD9
lme,ENSG00000028310,median_cv_coverage,seeContrasts,seeContrasts,4.910538400675554e-4,0.0018174019157642168,BRD9
lme,ENSG00000028528,Treatment,seeContrasts,seeContrasts,1.619081642856938e-5,6.258744032302627e-5,SNX1
lme,ENSG00000028528,median_cv_coverage,seeContrasts,seeContrasts,0.31124832022032545,0.4526597629030468,SNX1
lme,ENSG00000028839,Treatment,seeContrasts,seeContrasts,5.7021343968983e-4,0.0016557840790701215,TBPL1
lme,ENSG00000028839,median_cv_coverage,seeContrasts,seeContrasts,1.0270054603835817e-22,9.0257325184097415e-21,TBPL1
lme,ENSG00000029153,Treatment,seeContrasts,seeContrasts,1.303827125529705e-5,5.120982243407659e-5,BMAL2
lme,ENSG00000029153,median_cv_coverage,seeContrasts,seeContrasts,6.245323055876137e-4,0.002255776113432209,BMAL2
lme,ENSG00000029363,Treatment,seeContrasts,seeContrasts,2.333456993265932e-6,1.0348006800078389e-5,BCLAF1
lme,ENSG00000029363,median_cv_coverage,seeContrasts,seeContrasts,1.408018440426726e-16,5.4099877613207565e-15,BCLAF1
lme,ENSG00000029364,Treatment,seeContrasts,seeContrasts,0.0771274905188689,0.12732119050266164,SLC39A9
lme,ENSG00000029364,median_cv_coverage,seeContrasts,seeContrasts,5.002301046675015e-5,2.349323966621183e-4,SLC39A9
lme,ENSG00000029534,Treatment,seeContrasts,seeContrasts,1.1211745802981435e-5,4.454176835365277e-5,ANK1
lme,ENSG00000029534,median_cv_coverage,seeContrasts,seeContrasts,0.9537272953125145,0.9730544962241318,ANK1
lme,ENSG00000029559,Treatment,seeContrasts,seeContrasts,0.025887079292035486,0.04997538437670266,IBSP
lme,ENSG00000029559,median_cv_coverage,seeContrasts,seeContrasts,0.38417804697997854,0.5282149395468262,IBSP
lme,ENSG00000029639,Treatment,seeContrasts,seeContrasts,0.15021840990246133,0.22309067746414454,TFB1M
